Date,Ticker,Returns,Volume,Price or Bid/Ask Average,Shares Outstanding,Turnover
2007-07-06,HON,0.012337,3150693.0,59.08,779718.0,0.06839558071359594
2007-07-09,HON,-0.009309,3032588.0,58.53,779718.0,0.06645035843405132
2007-07-10,HON,-0.012131,3872729.0,57.82,779718.0,0.08590164096516002
2007-07-11,HON,0.015911,5035000.0,58.74,779718.0,0.10993297286863923
2007-07-12,HON,0.028941,7032632.0,60.44,779718.0,0.1492299098602142
2007-07-13,HON,-0.004964,4809817.0,60.14,779718.0,0.10257170369047658
2007-07-16,HON,0.007649,5276797.0,60.6,779718.0,0.11167609069664747
2007-07-17,HON,0.00396,5556000.0,60.84,779718.0,0.11712118870387332
2007-07-18,HON,-0.004931,4792497.0,60.54,779718.0,0.10152707467507038
2007-07-19,HON,0.007268,7558028.0,60.98,779718.0,0.15895841230169977
2007-07-20,HON,-0.000328,8138002.0,60.96,779718.0,0.17121242312795515
2007-07-23,HON,0.008038,4069500.0,61.45,779718.0,0.08493400540122671
2007-07-24,HON,-0.012531,5343616.0,60.68,779718.0,0.11294112497305471
2007-07-25,HON,0.003296,6978568.0,60.88,779718.0,0.14701244847445585
2007-07-26,HON,-0.023982,9266673.0,59.42,779718.0,0.20001088449855972
2007-07-27,HON,-0.013632,6464414.0,58.61,779718.0,0.1414555138390194
2007-07-30,HON,0.014161,5253059.0,59.44,779718.0,0.11334331689238912
2007-07-31,HON,-0.03247,7152945.0,57.51,748396.0,0.1661919794118241
2007-08-01,HON,-0.00626,9123238.0,57.15,748396.0,0.21330513579869295
2007-08-02,HON,0.033246,6344695.0,59.05,748396.0,0.1435685751029787
2007-08-03,HON,-0.014733,5006015.0,58.18,748396.0,0.11497064612065647
2007-08-06,HON,0.013235,5439555.0,58.95,748396.0,0.12329574957846744
2007-08-07,HON,-0.001357,5314846.0,58.87,748396.0,0.12063273983643623
2007-08-08,HON,-0.019025,5986700.0,57.75,748396.0,0.13851731017509564
2007-08-09,HON,-0.016797,5860672.0,56.78,748396.0,0.1379178792392123
2007-08-10,HON,-0.013561,8784525.0,56.01,748396.0,0.2095662069014026
2007-08-13,HON,0.00857,4161400.0,56.49,748396.0,0.0984320274282881
2007-08-14,HON,-0.002124,4442540.0,56.37,748396.0,0.10530569393827806
2007-08-15,HON,-0.029271,6901431.0,54.72,748396.0,0.1685239399246651
2007-08-16,HON,-0.006396,10739210.0,54.12,748396.0,0.2651447848176879
2007-08-17,HON,0.006282,7300224.0,54.46,748396.0,0.17911299321216737
2007-08-20,HON,0.024972,4290500.0,55.82,748396.0,0.10270382457160132
2007-08-21,HON,-0.014332,3461400.0,55.02,748396.0,0.08406200525415364
2007-08-22,HON,0.01454,3992800.0,55.82,748396.0,0.09557763215231087
2007-08-23,HON,0.000896,3811800.0,55.87,748396.0,0.09116328719624055
2007-08-24,HON,-0.001253,4213800.0,55.8,748396.0,0.10090397200447099
2007-08-27,HON,0.019713,4102697.0,56.9,748396.0,0.09634423214626438
2007-08-28,HON,-0.023023,4307800.0,55.59,748396.0,0.10354458701016729
2007-08-29,HON,0.025364,2953900.0,57.0,748396.0,0.0692451683567842
2007-08-30,HON,-0.012456,3822800.0,56.29,748396.0,0.09074419891027374
2007-08-31,HON,-0.002487,5131400.0,56.15,748396.0,0.12211096170784999
2007-09-04,HON,0.00374,4027000.0,56.36,748396.0,0.09547269621998981
2007-09-05,HON,-0.019872,5384305.0,55.24,748396.0,0.13024004136266806
2007-09-06,HON,0.025706,4342100.0,56.66,748396.0,0.10239807524200287
2007-09-07,HON,-0.034416,5204800.0,54.71,748396.0,0.1271176552610396
2007-09-10,HON,0.006397,3236300.0,55.06,748396.0,0.07853822983788686
2007-09-11,HON,0.021068,3766800.0,56.22,748396.0,0.08952622306353739
2007-09-12,HON,-0.004447,3538978.0,55.97,748396.0,0.08448723520670476
2007-09-13,HON,0.005896,2845700.0,56.3,748396.0,0.06753816572085387
2007-09-14,HON,0.002487,2340140.0,56.44,748396.0,0.05540173649677857
2007-09-17,HON,-0.001772,3614290.0,56.34,748396.0,0.085718526289455
2007-09-18,HON,0.016684,4370300.0,57.28,748396.0,0.10194754765058656
2007-09-19,HON,0.017109,5533700.0,58.26,748396.0,0.12691521008224244
2007-09-20,HON,-0.001545,3486200.0,58.17,748396.0,0.08007957823440941
2007-06-20,EMC,-0.02279,34446580.0,17.58,2098455.0,0.933743472014132
2007-06-21,EMC,0.023322,32030050.0,17.99,2098455.0,0.8484510525742697
2007-06-22,EMC,-0.002223,35711330.0,17.95,2098455.0,0.9480732903446825
2007-06-25,EMC,-0.016713,32516270.0,17.65,2098455.0,0.8779228462856083
2007-06-26,EMC,-0.007365,26289310.0,17.52,2098455.0,0.7150648418451022
2007-06-27,EMC,0.023402,35818880.0,17.93,2098455.0,0.9519892668279095
2007-06-28,EMC,-0.005577,24090810.0,17.83,2098455.0,0.6438732741083115
2007-06-29,EMC,0.015143,29939240.0,18.1,2098455.0,0.7882473807913744
2007-07-02,EMC,0.024862,29643240.0,18.55,2098455.0,0.7615213711235029
2007-07-03,EMC,-0.008625,26606160.0,18.39,2098455.0,0.6894468770259676
2007-07-05,EMC,0.000544,30815200.0,18.4,2098455.0,0.7980819843336086
2007-07-06,EMC,0.01413,22228230.0,18.66,2098455.0,0.5676669133571177
2007-07-09,EMC,-0.003751,36941550.0,18.59,2098455.0,0.9469696569161504
2007-07-10,EMC,0.006993,33139610.0,18.72,2098455.0,0.8436103285349518
2007-07-11,EMC,0.010684,30483500.0,18.92,2098455.0,0.7677928032454643
2007-07-12,EMC,0.017442,72642500.0,19.25,2098455.0,1.7982927266185664
2007-07-13,EMC,-0.003117,41081970.0,19.19,2098455.0,1.020179578779881
2007-07-16,EMC,-0.003127,22676700.0,19.13,2098455.0,0.5648917396142255
2007-07-17,EMC,-0.00575,30219860.0,19.02,2098455.0,0.7571506071811016
2007-07-18,EMC,0.012093,31435350.0,19.25,2098455.0,0.778194049815314
2007-07-19,EMC,0.024416,47069420.0,19.72,2098455.0,1.1374498971553317
2007-07-20,EMC,-0.014199,32911170.0,19.44,2098455.0,0.8067656536609488
2007-07-23,EMC,0.003601,33960610.0,19.51,2098455.0,0.8295041297871413
2007-07-24,EMC,-0.023578,59776430.0,19.05,2098455.0,1.4953241033080762
2007-07-25,EMC,-0.007349,47816800.0,18.91,2098455.0,1.205006305657772
2007-07-26,EMC,-0.027499,62417240.0,18.39,2098455.0,1.617421348686932
2007-07-27,EMC,-0.002175,57742630.0,18.35,2098455.0,1.4995495875300031
2007-07-30,EMC,0.025613,28498020.0,18.82,2098455.0,0.7215981437443915
2007-07-31,EMC,-0.016472,37009200.0,18.51,2098455.0,0.9528041018771133
2007-08-01,EMC,0.031334,38627630.0,19.09,2098455.0,0.964256275357285
2007-08-02,EMC,0.003143,37095300.0,19.15,2098455.0,0.9231036089942413
2007-08-03,EMC,-0.024543,36164000.0,18.68,2098455.0,0.9225712746132381
2007-08-06,EMC,-0.010171,46979400.0,18.49,2098455.0,1.2107957676797008
2007-08-07,EMC,-0.018388,68395900.0,18.15,2098455.0,1.7957826810703634
2007-08-08,EMC,0.013774,40397800.0,18.4,2098455.0,1.0462614679350533
2007-08-09,EMC,-0.03587,44952800.0,17.74,2098455.0,1.2075454116848416
2007-08-10,EMC,-0.001127,63162700.0,17.72,2098455.0,1.6986242049421798
2007-08-13,EMC,0.075056,70077200.0,19.05,2098455.0,1.7530007438105741
2007-08-14,EMC,-0.03727,126134500.0,18.34,2098455.0,3.277441119524174
2007-08-15,EMC,-0.010905,59956020.0,18.14,2098455.0,1.5750554674501862
2007-08-16,EMC,0.002756,71506100.0,18.19,2098455.0,1.873314662485481
2007-08-17,EMC,0.005498,35542870.0,18.29,2098455.0,0.9260600028603669
2007-08-20,EMC,0.019683,31641710.0,18.65,2098455.0,0.8085026528166456
2007-08-21,EMC,0.034316,53924000.0,19.29,2098455.0,1.332141051775485
2007-08-22,EMC,0.028512,63941000.0,19.84,2098455.0,1.5358121385925942
2007-08-23,EMC,-0.019657,38163700.0,19.45,2098455.0,0.935042190024992
2007-08-24,EMC,0.027249,38602500.0,19.98,2098455.0,0.920704545514227
2007-08-27,EMC,-0.016517,36777890.0,19.65,2098455.0,0.8919173134787163
2007-08-28,EMC,-0.028499,41180230.0,19.09,2098455.0,1.027976482071417
2007-08-29,EMC,0.028287,29692750.0,19.63,2098455.0,0.7208260307146163
2007-08-30,EMC,-0.002547,21276100.0,19.58,2098455.0,0.5178210189071711
2007-08-31,EMC,0.004086,20835200.0,19.66,2097290.0,0.5053074182971585
2007-09-04,EMC,0.009664,26525100.0,19.85,2097290.0,0.6371446381214054
2007-09-05,EMC,-0.020655,30751720.0,19.44,2097290.0,0.7542488644026555
2007-09-06,EMC,-0.002572,20052000.0,19.39,2097290.0,0.4930845567153728
2007-09-07,EMC,-0.021661,34517940.0,18.97,2097290.0,0.8675990194470229
2007-09-10,EMC,0.008962,38031800.0,19.14,2097290.0,0.9474285353453561
2007-09-11,EMC,0.018809,55003700.0,19.5,2097290.0,1.3449272938423222
2007-09-12,EMC,-0.004103,34880380.0,19.42,2097290.0,0.8563937634805356
2007-09-13,EMC,-0.008239,29655350.0,19.26,2097290.0,0.7341558861894204
2007-09-14,EMC,0.001038,17807750.0,19.28,2097290.0,0.44039617100028056
2007-09-17,EMC,-0.02749,44837550.0,18.75,2097290.0,1.1402028331799607
2007-09-18,EMC,0.025824,34037520.0,19.2342,2097290.0,0.8437723619794445
2007-09-19,EMC,-0.006977,50536030.0,19.1,2097290.0,1.2615639444359998
2007-09-20,EMC,-0.003665,29889800.0,19.03,2097290.0,0.7489032834347019
2007-06-20,FO,0.003134,1193800.0,83.21,152757.0,0.09391931835073804
2007-06-21,FO,0.003004,1148037.0,83.46,152757.0,0.09004847951916717
2007-06-22,FO,-0.002995,1343300.0,83.21,152757.0,0.10568086810231732
2007-06-25,FO,-0.002764,1271664.0,82.98,152757.0,0.10032237979316873
2007-06-26,FO,-0.012654,1079100.0,81.93,152757.0,0.08622190560061901
2007-06-27,FO,0.007323,813644.0,82.53,152757.0,0.06453888534828642
2007-06-28,FO,-0.00109,546900.0,82.44,152757.0,0.04342789904857787
2007-06-29,FO,-0.000849,952250.0,82.37,152757.0,0.07567994271998327
2007-07-02,FO,0.003763,447800.0,82.68,152757.0,0.03545540908433582
2007-07-03,FO,0.002903,249700.0,82.92,152757.0,0.019713245400795637
2007-07-05,FO,0.002412,336800.0,83.12,152757.0,0.02652561290815208
2007-07-06,FO,-0.000361,358321.0,83.09,152757.0,0.028230747772379654
2007-07-09,FO,-0.002046,726100.0,82.92,152757.0,0.05732393866847302
2007-07-10,FO,-0.016522,793300.0,81.55,152757.0,0.06368136564315348
2007-07-11,FO,0.003433,703900.0,81.83,152757.0,0.056311525586659236
2007-07-12,FO,0.018208,938100.0,83.32,152757.0,0.07370530607586191
2007-07-13,FO,-0.00276,606642.0,83.09,152757.0,0.047795014219462265
2007-07-16,FO,-0.001444,447700.0,82.97,152757.0,0.03532359393284381
2007-07-17,FO,-0.00229,583216.0,82.78,152757.0,0.04612144306689515
2007-07-18,FO,-0.008335,622900.0,82.09,152757.0,0.04967375083493309
2007-07-19,FO,0.010842,509300.0,82.98,152757.0,0.04017900013577551
2007-07-20,FO,-0.024343,1011400.0,80.96,152757.0,0.0817807952028799
2007-07-23,FO,0.009634,664900.0,81.74,152757.0,0.05325011854258041
2007-07-24,FO,0.004037,1376300.0,82.07,152757.0,0.10978109436809436
2007-07-25,FO,-0.002071,1149117.0,81.9,152757.0,0.09185001407943727
2007-07-26,FO,-0.044567,1662294.0,78.25,152757.0,0.13906645064983558
2007-07-27,FO,0.014697,2403268.0,79.4,152757.0,0.1981438424560936
2007-07-30,FO,0.035894,1626414.0,82.25,152757.0,0.12944762200839752
2007-07-31,FO,-0.01155,1386200.0,81.3,153000.0,0.11144072225035975
2007-08-01,FO,0.000861,1791100.0,81.37,153000.0,0.14386796052245812
2007-08-02,FO,0.00934,1594400.0,82.13,153000.0,0.12688317341628808
2007-08-03,FO,0.003896,1562346.0,82.45,153000.0,0.12384974851068384
2007-08-06,FO,0.066101,2149769.0,87.9,153000.0,0.15984957653899634
2007-08-07,FO,0.015927,2467640.0,89.3,153000.0,0.18060880193809514
2007-08-08,FO,-0.006607,2619222.0,88.71,153000.0,0.19297822161217099
2007-08-09,FO,-0.02108,3192598.0,86.84,153000.0,0.24028850293380058
2007-08-10,FO,-0.011285,2131000.0,85.86,153000.0,0.16221878144844395
2007-08-13,FO,-0.019217,1118300.0,83.79,153000.0,0.08723177380113838
2007-08-14,FO,-0.014202,1019500.0,82.6,153000.0,0.0806706863536375
2007-08-15,FO,-0.021186,1163600.0,80.85,153000.0,0.09406590919195962
2007-08-16,FO,0.021027,1365900.0,82.55,153000.0,0.10814598401444163
2007-08-17,FO,0.005451,1087000.0,83.0,153000.0,0.08559729112528545
2007-08-20,FO,0.002048,562661.0,83.17,153000.0,0.04421693971163873
2007-08-21,FO,0.00517,552800.0,83.6,153000.0,0.04321856334240235
2007-08-22,FO,-0.004187,576500.0,83.25,153000.0,0.04526094722173154
2007-08-23,FO,-0.014414,695000.0,82.05,153000.0,0.055362384645103214
2007-08-24,FO,0.013163,694500.0,83.13,153000.0,0.054603821559900276
2007-08-27,FO,-0.011789,407300.0,82.15,153000.0,0.03240525262651216
2007-08-28,FO,-0.021668,501100.0,80.37,153000.0,0.04075106879050405
2007-08-29,FO,0.021401,701100.0,82.09,153000.0,0.05582108589568121
2007-08-30,FO,0.004629,551800.0,82.47,153000.0,0.043731489604855324
2007-08-31,FO,0.007518,988000.0,83.09,153173.0,0.07762935311734265
2007-09-04,FO,-0.001926,691200.0,82.93,153173.0,0.054413898939687
2007-09-05,FO,-0.011697,577685.0,81.96,153173.0,0.046015794279661786
2007-09-06,FO,0.001098,541598.0,82.05,153173.0,0.04309394451338957
2007-09-07,FO,-0.017185,642200.0,80.64,153173.0,0.05199212447715774
2007-09-10,FO,-0.007689,768300.0,80.02,153173.0,0.062683042459078
2007-09-11,FO,0.009373,507500.0,80.77,153173.0,0.041020764055240834
2007-09-12,FO,0.000372,632400.0,80.8,153173.0,0.05109733878207861
2007-09-13,FO,0.005817,800300.0,81.27,153173.0,0.06428954302000724
2007-09-14,FO,0.003937,633300.0,81.59,153173.0,0.050674600842718534
2007-09-17,FO,-0.013482,488800.0,80.49,153173.0,0.03964670062635307
2007-09-18,FO,0.0164,757600.0,81.81,153173.0,0.06045766292829628
2007-09-19,FO,0.000978,905400.0,81.89,153173.0,0.07218174893694178
2007-09-20,FO,-0.011357,551800.0,80.96,153173.0,0.04449682034334115
2007-06-20,LLTC,-0.019337,6595777.0,35.5,253829.0,0.7319752085509048
2007-06-21,LLTC,0.026761,6393345.0,36.45,253829.0,0.6910180141852733
2007-06-22,LLTC,-0.021125,5905525.0,35.68,253829.0,0.6520673092882505
2007-06-25,LLTC,-0.005045,5441896.0,35.5,253829.0,0.6039217152903038
2007-06-26,LLTC,0.013521,5593761.0,35.98,253829.0,0.612493534845761
2007-06-27,LLTC,0.015564,5913507.0,36.54,253829.0,0.6375809513640155
2007-06-28,LLTC,-0.005747,5612297.0,36.33,253829.0,0.6086028880970913
2007-06-29,LLTC,-0.004129,5935515.0,36.18,229655.0,0.7143547537038487
2007-07-02,LLTC,0.01382,3690222.0,36.68,229655.0,0.4380737812897336
2007-07-03,LLTC,0.006816,2584692.0,36.93,229655.0,0.3047569270056676
2007-07-05,LLTC,0.005957,3071512.0,37.15,229655.0,0.3600124277937768
2007-07-06,LLTC,0.008883,3502506.0,37.48,229655.0,0.40691471990594597
2007-07-09,LLTC,0.001067,5611457.0,37.52,229655.0,0.6512337570971269
2007-07-10,LLTC,-0.016258,6765436.0,36.91,229655.0,0.7981340509934446
2007-07-11,LLTC,-0.001896,3950456.0,36.84,229655.0,0.4669299185524734
2007-07-12,LLTC,0.026602,4902374.0,37.82,229655.0,0.5644285986149343
2007-07-13,LLTC,-0.002909,4655059.0,37.71,229655.0,0.5375176781752246
2007-07-16,LLTC,0.001591,5320169.0,37.77,229655.0,0.6133417644395476
2007-07-17,LLTC,0.011914,6195354.0,38.22,229655.0,0.7058290664445238
2007-07-18,LLTC,-0.011774,4648783.0,37.77,229655.0,0.5359402619947925
2007-07-19,LLTC,0.010061,4117494.0,38.15,229655.0,0.4699617664002414
2007-07-20,LLTC,-0.024902,6427102.0,37.2,229655.0,0.7523091556455769
2007-07-23,LLTC,0.002688,3404352.0,37.3,229655.0,0.39742000224955687
2007-07-24,LLTC,-0.02118,7516573.0,36.51,229655.0,0.8964625292886754
2007-07-25,LLTC,0.015338,11767878.0,37.07,229655.0,1.3822915910559053
2007-07-26,LLTC,-0.014837,10676188.0,36.52,229655.0,1.2729447044513147
2007-07-27,LLTC,-0.007119,7696325.0,36.26,221997.0,0.9561113934146003
2007-07-30,LLTC,0.00524,6502343.0,36.45,221997.0,0.8035728161108567
2007-07-31,LLTC,-0.021948,7818435.0,35.65,221997.0,0.9879004657335216
2007-08-01,LLTC,0.006452,7221649.0,35.88,221997.0,0.9066440928181715
2007-08-02,LLTC,-0.001394,4265253.0,35.83,221997.0,0.5362297233599309
2007-08-03,LLTC,-0.019816,6850986.0,35.12,221997.0,0.8787219343387668
2007-08-06,LLTC,0.006834,5940384.0,35.36,221997.0,0.7567547537483539
2007-08-07,LLTC,0.003114,5988214.0,35.4701,221997.0,0.7604799945453821
2007-08-08,LLTC,0.00338,8223356.0,35.41,221997.0,1.0461068828134468
2007-08-09,LLTC,0,6603277.0,35.41,221997.0,0.8400139211805653
2007-08-10,LLTC,0.003106,7240485.0,35.52,221997.0,0.9182217917724478
2007-08-13,LLTC,-0.006194,4884688.0,35.3,221997.0,0.6233256782519622
2007-08-14,LLTC,-0.012465,5990618.0,34.86,221997.0,0.774100127070869
2007-08-15,LLTC,-0.013196,6876137.0,34.4,221997.0,0.9004072284236818
2007-08-16,LLTC,0.00407,8018382.0,34.54,221997.0,1.0457245494162415
2007-08-17,LLTC,0.004343,7619788.0,34.69,221997.0,0.9894446008922808
2007-08-20,LLTC,0.003748,5340275.0,34.82,221997.0,0.6908563431565174
2007-08-21,LLTC,0.004882,4768127.0,34.99,221997.0,0.6138422348495184
2007-08-22,LLTC,-0.002858,3818080.0,34.89,221997.0,0.49294327814998024
2007-08-23,LLTC,-0.001433,4778675.0,34.84,221997.0,0.6178488505448148
2007-08-24,LLTC,0.000574,4209141.0,34.86,221997.0,0.5438999086503603
2007-08-27,LLTC,-0.006885,3167012.0,34.62,221997.0,0.4120743097566125
2007-08-28,LLTC,-0.014443,5299332.0,34.12,221997.0,0.6996244855943445
2007-08-29,LLTC,0,7204623.0,34.12,221997.0,0.9511634032885999
2007-08-30,LLTC,-0.004103,4891837.0,33.98,221997.0,0.6484873331422751
2007-08-31,LLTC,0.000294,5892102.0,33.99,221997.0,0.7808578601650195
2007-09-04,LLTC,0.014416,7076350.0,34.48,221997.0,0.9244745129234884
2007-09-05,LLTC,-0.0029,4657667.0,34.38,221997.0,0.6102607767841818
2007-09-06,LLTC,0.004072,3870897.0,34.52,221997.0,0.5051190209782829
2007-09-07,LLTC,-0.016512,4624185.0,33.95,221997.0,0.6135476774046283
2007-09-10,LLTC,0.008247,3777695.0,34.23,226838.0,0.48652390367082354
2007-09-11,LLTC,0.013146,3280273.0,34.68,226838.0,0.4169798713008231
2007-09-12,LLTC,-0.005767,3307745.0,34.48,226838.0,0.42291097427400437
2007-09-13,LLTC,0.00348,3564384.0,34.6,226838.0,0.4541429505317308
2007-09-14,LLTC,-0.002023,2297954.0,34.53,226838.0,0.29337894530159747
2007-09-17,LLTC,-0.002317,3356136.0,34.45,226838.0,0.4294716646628667
2007-09-18,LLTC,0.014223,5553164.0,34.94,226838.0,0.7006510697049984
2007-09-19,LLTC,0.005438,4523634.0,35.13,226838.0,0.5676668065945542
2007-09-20,LLTC,0.000569,2894067.0,35.15,226838.0,0.3629672510408635
2007-06-20,GENZ,-0.023203,2414124.0,64.41,264047.0,0.1419466138606758
2007-06-21,GENZ,0.005279,1768392.0,64.75,264047.0,0.10343262131012039
2007-06-22,GENZ,-0.010039,2413029.0,64.1,264047.0,0.14256839952859762
2007-06-25,GENZ,-0.00936,2556471.0,63.5,264047.0,0.1524705292117375
2007-06-26,GENZ,0.019213,3226236.0,64.72,264047.0,0.18878886991421906
2007-06-27,GENZ,0.019159,2300281.0,65.96,264047.0,0.1320745098711374
2007-06-28,GENZ,-0.000152,1874470.0,65.95,264047.0,0.10764217307293371
2007-06-29,GENZ,-0.023503,2828739.0,64.4,263123.0,0.16693530642908588
2007-07-02,GENZ,0.022515,2148306.0,65.85,263123.0,0.12398854110834143
2007-07-03,GENZ,-0.0041,569167.0,65.58,263123.0,0.03298446828151273
2007-07-05,GENZ,-0.010826,1432156.0,64.87,263123.0,0.0839049565356365
2007-07-06,GENZ,-0.06197,16763176.0,60.85,263123.0,1.046976442880763
2007-07-09,GENZ,-0.017091,6212572.0,59.81,263123.0,0.39476516311526877
2007-07-10,GENZ,-0.007691,6128602.0,59.35,263123.0,0.3924477858384072
2007-07-11,GENZ,0.01567,3326532.0,60.28,263123.0,0.20972956196473405
2007-07-12,GENZ,0.009456,3452565.0,60.85,263123.0,0.2156365966994931
2007-07-13,GENZ,-0.009696,2471449.0,60.26,263123.0,0.15587042281567573
2007-07-16,GENZ,0.001162,3325230.0,60.33,263123.0,0.20947372350564236
2007-07-17,GENZ,0.005967,2298208.0,60.69,263123.0,0.1439174258464491
2007-07-18,GENZ,0.010051,2848928.0,61.3,263123.0,0.17662907191216232
2007-07-19,GENZ,-0.006852,3167769.0,60.88,263123.0,0.19775161936801336
2007-07-20,GENZ,-0.000493,3400829.0,60.85,263123.0,0.21240532517619232
2007-07-23,GENZ,-0.008874,2246926.0,60.31,263123.0,0.1415926236315702
2007-07-24,GENZ,0.002985,3093537.0,60.49,263123.0,0.19436269760529112
2007-07-25,GENZ,0.057695,7317202.0,63.98,263123.0,0.4346523144842717
2007-07-26,GENZ,0.005158,6107302.0,64.31,263123.0,0.3609209353979495
2007-07-27,GENZ,-0.017105,4046966.0,63.21,263123.0,0.24332400341180035
2007-07-30,GENZ,0.000633,4356730.0,63.25,263123.0,0.2617829179485168
2007-07-31,GENZ,-0.002846,3535826.0,63.07,263123.0,0.21306359074489636
2007-08-01,GENZ,0.005708,3465966.0,63.43,263123.0,0.2076685710634642
2007-08-02,GENZ,0.017342,3914692.0,64.53,263123.0,0.23055636752824712
2007-08-03,GENZ,-0.006664,4136046.0,64.1,263123.0,0.24522713178226097
2007-08-06,GENZ,0.024805,3356744.0,65.69,263123.0,0.19420488385561874
2007-08-07,GENZ,-0.022378,5255858.0,64.22,263123.0,0.3110387585322808
2007-08-08,GENZ,-0.0218,3720274.0,62.82,263123.0,0.22507029640662668
2007-08-09,GENZ,-0.037249,4174050.0,60.48,263123.0,0.2622932126196759
2007-08-10,GENZ,-0.015377,4660786.0,59.55,263123.0,0.29745315849368614
2007-08-13,GENZ,0.011251,3424603.0,60.22,263123.0,0.21612781829629824
2007-08-14,GENZ,0.006808,2057277.0,60.63,263123.0,0.12895743622313868
2007-08-15,GENZ,-0.008412,2549326.0,60.12,263123.0,0.16115641258714872
2007-08-16,GENZ,0.000333,3110715.0,60.14,263123.0,0.1965793920010408
2007-08-17,GENZ,-0.002328,3529167.0,60.0,263123.0,0.22354355187497862
2007-08-20,GENZ,-0.013667,2953165.0,59.18,263123.0,0.18965047715648148
2007-08-21,GENZ,0.006759,1973944.0,59.58,263123.0,0.12591443374971917
2007-08-22,GENZ,0.015945,2648872.0,60.53,263123.0,0.16631502545233534
2007-08-23,GENZ,-0.004791,1783046.0,60.24,263123.0,0.11249125764222417
2007-08-24,GENZ,0.000664,1668475.0,60.28,263123.0,0.10519319546576124
2007-08-27,GENZ,-0.01294,1407461.0,59.5,263123.0,0.08990018631092332
2007-08-28,GENZ,-0.008908,1760273.0,58.97,263123.0,0.1134462351023669
2007-08-29,GENZ,0.027811,1960196.0,60.61,263123.0,0.12291259915108631
2007-08-30,GENZ,0.013364,2235957.0,61.42,263123.0,0.13835498865886184
2007-08-31,GENZ,0.016119,1828734.0,62.41,263123.0,0.11136213402804118
2007-09-04,GENZ,0.0141,2619778.0,63.29,263123.0,0.15731516240797883
2007-09-05,GENZ,-0.013272,2289194.0,62.45,263123.0,0.13931290363561774
2007-09-06,GENZ,0.016333,2160357.0,63.47,263123.0,0.12935946596892153
2007-09-07,GENZ,-0.008981,1838167.0,62.9,263123.0,0.11106456181908482
2007-09-10,GENZ,0.000795,1876009.0,62.95,263123.0,0.11326099457944595
2007-09-11,GENZ,0.017792,2249765.0,64.07,263123.0,0.13345154927306122
2007-09-12,GENZ,0.006711,2435855.0,64.5,263123.0,0.1435267680835564
2007-09-13,GENZ,-0.015504,2344858.0,63.5,263123.0,0.14034082021638275
